result,pnl,lot,entry,sl,tp1,tp2,direction,bar,time,engine,balance_before,balance_after
SL,18.92,0.5,5204.7998046875,5204.7998046875,5182.0984686313595,5159.397132575218,SHORT,2800,2026-02-24 01:00:00+00:00,HSD,7830.979999999997,7849.9
TP2,80.1,0.5,5186.60009765625,5186.60009765625,5175.919726364804,5165.239355073358,SHORT,2844,2026-02-24 12:00:00+00:00,HSD,7849.899999999997,7930.0
SL,-54.19,0.5,5168.7998046875,5179.637458198952,5152.543324420321,5136.286844153144,SHORT,2847,2026-02-24 12:45:00+00:00,HSD,7929.999999999997,7875.81
TP2,130.18,0.5,5164.0,5164.0,5146.642012941272,5129.284025882544,SHORT,2850,2026-02-24 13:30:00+00:00,HSD,7875.809999999998,8005.99
SL,-80.94,0.44,5132.89990234375,5151.294405088289,5105.308148226941,5077.716394110133,SHORT,2853,2026-02-24 14:15:00+00:00,HSD,8005.989999999998,7925.05
SL,-79.56,0.49,5168.2001953125,5151.962586010809,5192.556609265037,5216.913023217574,LONG,2859,2026-02-24 15:45:00+00:00,HSD,7925.049999999998,7845.49
SL,-37.38,0.5,5166.60009765625,5174.0770107360095,5155.38472803661,5144.169358416971,SHORT,2876,2026-02-24 20:00:00+00:00,HSD,7845.489999999998,7808.11
TP2,142.5,0.5,5171.0,5171.0,5189.999932053186,5208.999864106371,LONG,2891,2026-02-25 00:45:00+00:00,HSD,7808.109999999998,7950.61
SL,11.57,0.5,5194.0,5194.0,5180.1217588103955,5166.243517620791,SHORT,2929,2026-02-25 10:15:00+00:00,HSD,7950.609999999998,7962.18
SL,-46.1,0.5,5205.39990234375,5196.180603887768,5219.228850027724,5233.057797711697,LONG,2940,2026-02-25 13:00:00+00:00,HSD,7962.179999999998,7916.08
SL,11.06,0.5,5196.10009765625,5196.10009765625,5182.822992369355,5169.545887082461,SHORT,2945,2026-02-25 14:15:00+00:00,HSD,7916.079999999997,7927.14
SL,-67.17,0.5,5222.39990234375,5208.965690070834,5242.551220753124,5262.7025391624975,LONG,2953,2026-02-25 16:15:00+00:00,HSD,7927.139999999998,7859.97
SL,-77.79,0.38,5200.10009765625,5179.630305766373,5230.804785491066,5261.509473325882,LONG,2975,2026-02-26 00:15:00+00:00,HSD,7859.9699999999975,7782.18
SL,-47.4,0.5,5212.5,5203.020501472818,5226.719247790773,5240.938495581545,LONG,2990,2026-02-26 04:00:00+00:00,HSD,7782.179999999998,7734.78
TP2,76.31,0.5,5204.2001953125,5204.2001953125,5194.0259472033795,5183.851699094258,SHORT,3002,2026-02-26 07:00:00+00:00,HSD,7734.779999999998,7811.09
SL,-48.5,0.5,5193.10009765625,5202.799759996673,5178.550604145616,5164.00111063498,SHORT,3007,2026-02-26 08:15:00+00:00,HSD,7811.089999999998,7762.59
SL,11.63,0.5,5188.0,5188.0,5174.0451325179765,5160.090265035952,SHORT,3016,2026-02-26 10:30:00+00:00,HSD,7762.589999999998,7774.22
SL,-72.63,0.5,5188.5,5173.973357682391,5210.289963476414,5232.079926952828,LONG,3032,2026-02-26 14:30:00+00:00,HSD,7774.219999999998,7701.59
SL,-45.97,0.5,5215.7001953125,5206.505367538225,5229.492436973913,5243.284678635326,LONG,3056,2026-02-26 20:30:00+00:00,HSD,7701.589999999998,7655.62
SL,8.9,0.5,5202.7998046875,5202.7998046875,5192.11977841466,5181.43975214182,SHORT,3093,2026-02-27 06:45:00+00:00,HSD,7655.619999999998,7664.52
SL,9.0,0.5,5197.39990234375,5197.39990234375,5186.60249235755,5175.805082371348,SHORT,3096,2026-02-27 07:30:00+00:00,HSD,7664.519999999998,7673.52
TP2,67.08,0.5,5202.2998046875,5202.2998046875,5211.243970977506,5220.1881372675125,LONG,3114,2026-02-27 12:00:00+00:00,HSD,7673.519999999998,7740.6
TP2,70.99,0.5,5204.2998046875,5204.2998046875,5213.765651064197,5223.231497440894,LONG,3117,2026-02-27 12:45:00+00:00,HSD,7740.599999999998,7811.59
SL,17.52,0.5,5234.0,5234.0,5255.02558995748,5276.051179914961,LONG,3120,2026-02-27 13:30:00+00:00,HSD,7811.589999999997,7829.11
SL,-79.19,0.28,5395.5,5367.218489162581,5437.922266256128,5480.344532512256,LONG,3156,2026-03-01 23:30:00+00:00,HSD,7829.109999999998,7749.92
SL,-77.91,0.29,5379.2998046875,5352.435760242057,5419.595871355666,5459.89193802383,LONG,3159,2026-03-02 00:15:00+00:00,HSD,7749.919999999998,7672.01
SL,-76.55,0.27,5353.60009765625,5381.9520479954745,5311.072172147414,5268.5442466385775,SHORT,3162,2026-03-02 01:00:00+00:00,HSD,7672.009999999998,7595.46
SL,-75.22,0.3,5338.2998046875,5363.373574840632,5300.689149457803,5263.078494228106,SHORT,3165,2026-03-02 01:45:00+00:00,HSD,7595.459999999998,7520.24
SL,-62.15,0.5,5412.39990234375,5399.969852497819,5431.044977112645,5449.690051881541,LONG,3209,2026-03-02 12:45:00+00:00,HSD,7520.239999999998,7458.09
SL,18.39,0.23,5329.60009765625,5329.60009765625,5281.635432193166,5233.670766730082,SHORT,3221,2026-03-02 15:45:00+00:00,HSD,7458.089999999998,7476.48
SL,-76.16,0.21,5315.5,5351.767389323917,5261.098916014124,5206.697832028249,SHORT,3224,2026-03-02 16:30:00+00:00,HSD,7476.479999999999,7400.32
TP2,166.48,0.35,5329.7998046875,5329.7998046875,5361.509714140351,5393.219623593202,LONG,3233,2026-03-02 18:45:00+00:00,HSD,7400.319999999999,7566.8
TP2,170.63,0.44,5338.89990234375,5338.89990234375,5364.753336013079,5390.6067696824075,LONG,3236,2026-03-02 19:30:00+00:00,HSD,7566.799999999998,7737.43
TP2,175.78,0.31,5275.89990234375,5275.89990234375,5238.097116612669,5200.294330881589,SHORT,3288,2026-03-03 09:30:00+00:00,HSD,7737.4299999999985,7913.21
TP2,177.3,0.35,5289.10009765625,5289.10009765625,5255.3279285689105,5221.55575948157,SHORT,3291,2026-03-03 10:15:00+00:00,HSD,7913.209999999998,8090.51
TP2,181.4,0.17,5174.2998046875,5174.2998046875,5103.163111461746,5032.026418235991,SHORT,3302,2026-03-03 13:00:00+00:00,HSD,8090.509999999998,8271.91
SL,20.37,0.15,5166.5,5166.5,5085.000632290485,5003.501264580969,SHORT,3305,2026-03-03 13:45:00+00:00,HSD,8271.909999999998,8292.28
TIMEOUT,114.25,0.19,5105.2998046875,5105.2998046875,5169.359161787664,5233.418518887827,LONG,3313,2026-03-03 15:45:00+00:00,HSD,8292.279999999999,8406.53
SL,-82.67,0.22,5122.2001953125,5084.622029960561,5178.567443340408,5234.9346913683175,LONG,3316,2026-03-03 16:30:00+00:00,HSD,8406.529999999999,8323.86
SL,-81.68,0.25,5088.60009765625,5121.27051623684,5039.594469785365,4990.588841914479,SHORT,3320,2026-03-03 17:30:00+00:00,HSD,8323.859999999999,8242.18
TP2,186.58,0.42,5126.2001953125,5126.2001953125,5155.816198440761,5185.432201569022,LONG,3338,2026-03-03 23:00:00+00:00,HSD,8242.179999999998,8428.76
SL,15.51,0.5,5190.39990234375,5190.39990234375,5171.785449635242,5153.170996926735,SHORT,3391,2026-03-04 12:15:00+00:00,HSD,8428.759999999998,8444.27
SL,-79.29,0.5,5178.5,5194.358579498924,5154.7121307516145,5130.924261503229,SHORT,3397,2026-03-04 13:45:00+00:00,HSD,8444.269999999999,8364.98
TP2,187.97,0.46,5181.39990234375,5181.39990234375,5154.157731964976,5126.915561586201,SHORT,3400,2026-03-04 14:30:00+00:00,HSD,8364.979999999998,8552.95
SL,11.02,0.5,5129.5,5129.5,5116.277977496356,5103.055954992711,SHORT,3548,2026-03-06 05:30:00+00:00,HSD,8552.949999999997,8563.97
SL,9.95,0.5,5128.7001953125,5128.7001953125,5116.755192838091,5104.810190363682,SHORT,3551,2026-03-06 06:15:00+00:00,HSD,8563.969999999998,8573.92
SL,-53.49,0.5,5109.0,5119.697110559601,5092.954334160599,5076.908668321197,SHORT,3559,2026-03-06 08:15:00+00:00,HSD,8573.919999999998,8520.43
SL,13.07,0.5,5104.39990234375,5104.39990234375,5088.719742817721,5073.039583291692,SHORT,3562,2026-03-06 09:00:00+00:00,HSD,8520.429999999998,8533.5
TP2,189.39,0.31,5110.0,5110.0,5069.270548039111,5028.541096078223,SHORT,3618,2026-03-08 23:00:00+00:00,HSD,8533.499999999998,8722.89
SL,21.94,0.31,5083.39990234375,5083.39990234375,5040.9317557879485,4998.463609232146,SHORT,3621,2026-03-08 23:45:00+00:00,HSD,8722.889999999998,8744.83
TIMEOUT,155.09,0.24,5101.2001953125,5101.2001953125,5156.643443504571,5212.086691696642,LONG,3630,2026-03-09 02:00:00+00:00,HSD,8744.829999999998,8899.92
SL,22.04,0.39,5100.89990234375,5100.89990234375,5134.8013230519255,5168.7027437601,LONG,3633,2026-03-09 02:45:00+00:00,HSD,8899.919999999998,8921.96
SL,-75.01,0.5,5099.0,5114.001256168518,5076.498115747223,5053.996231494447,SHORT,3655,2026-03-09 08:15:00+00:00,HSD,8921.96,8846.95
SL,-83.09,0.5,5120.60009765625,5103.981952684503,5145.52731511387,5170.45453257149,LONG,3658,2026-03-09 09:00:00+00:00,HSD,8846.949999999999,8763.86
SL,-69.4,0.5,5093.2998046875,5107.179392242781,5072.480423354578,5051.661042021657,SHORT,3667,2026-03-09 11:15:00+00:00,HSD,8763.859999999999,8694.46
SL,-77.48,0.5,5103.7001953125,5088.205043151153,5126.942923554519,5150.185651796539,LONG,3670,2026-03-09 12:00:00+00:00,HSD,8694.46,8616.98
SL,-60.57,0.5,5103.10009765625,5090.9853271388,5121.272253432426,5139.4444092086005,LONG,3673,2026-03-09 12:45:00+00:00,HSD,8616.98,8556.41
SL,-73.49,0.5,5142.39990234375,5157.09845080549,5120.35207965114,5098.30425695853,SHORT,3706,2026-03-09 22:00:00+00:00,HSD,8556.41,8482.92
SL,10.56,0.5,5183.0,5183.0,5170.324844883085,5157.649689766169,SHORT,3755,2026-03-10 10:15:00+00:00,HSD,8482.92,8493.48
SL,-53.64,0.5,5183.7001953125,5194.427462175209,5167.609295018436,5151.518394724372,SHORT,3760,2026-03-10 11:30:00+00:00,HSD,8493.48,8439.84
SL,-72.87,0.5,5235.39990234375,5220.826142132144,5257.260542661159,5279.121182978567,LONG,3775,2026-03-10 15:15:00+00:00,HSD,8439.84,8366.97
SL,-68.37,0.5,5233.2998046875,5219.625548688633,5253.811188685801,5274.322572684102,LONG,3778,2026-03-10 16:00:00+00:00,HSD,8366.97,8298.6
TP2,110.25,0.5,5224.7998046875,5224.7998046875,5210.099668179999,5195.399531672499,SHORT,3786,2026-03-10 18:00:00+00:00,HSD,8298.599999999999,8408.85
SL,-83.05,0.5,5200.0,5216.610621812223,5175.084067281665,5150.168134563331,SHORT,3789,2026-03-10 18:45:00+00:00,HSD,8408.849999999999,8325.8
SL,-83.06,0.38,5198.7001953125,5220.557130358816,5165.914792743027,5133.1293901735535,SHORT,3797,2026-03-10 20:45:00+00:00,HSD,8325.8,8242.74
SL,-54.74,0.5,5200.7998046875,5211.747682330478,5184.377988223034,5167.956171758567,SHORT,3800,2026-03-10 22:30:00+00:00,HSD,8242.74,8188.0
SL,-50.21,0.5,5209.2998046875,5219.342605786389,5194.235603039167,5179.171401390833,SHORT,3814,2026-03-11 02:00:00+00:00,HSD,8188.0,8137.79
SL,11.05,0.5,5202.7998046875,5202.7998046875,5189.53782867481,5176.275852662119,SHORT,3832,2026-03-11 06:30:00+00:00,HSD,8137.79,8148.84
TP2,68.44,0.5,5181.5,5181.5,5172.37520640018,5163.250412800361,SHORT,3890,2026-03-11 22:00:00+00:00,HSD,8148.84,8217.28
SL,-64.15,0.5,5144.7998046875,5157.6290144341165,5125.555990067575,5106.312175447651,SHORT,3893,2026-03-11 22:45:00+00:00,HSD,8217.28,8153.13
SL,-72.62,0.5,5175.10009765625,5160.575491407041,5196.887007030063,5218.673916403876,LONG,3904,2026-03-12 01:30:00+00:00,HSD,8153.130000000001,8080.51
SL,-57.81,0.5,5173.39990234375,5161.837608410674,5190.7433432433645,5208.086784142978,LONG,3907,2026-03-12 02:15:00+00:00,HSD,8080.510000000001,8022.7
SL,-35.31,0.5,5148.60009765625,5155.661913347397,5138.00737411953,5127.41465058281,SHORT,3916,2026-03-12 04:30:00+00:00,HSD,8022.700000000001,7987.39
SL,-42.48,0.5,5147.2001953125,5155.695687326989,5134.456957290767,5121.713719269033,SHORT,3919,2026-03-12 05:15:00+00:00,HSD,7987.39,7944.91
TP2,179.63,0.49,5129.89990234375,5129.89990234375,5105.461015528308,5081.022128712866,SHORT,3958,2026-03-12 15:00:00+00:00,HSD,7944.910000000001,8124.54
TP2,183.37,0.43,5138.0,5138.0,5109.570347420587,5081.140694841173,SHORT,3961,2026-03-12 15:45:00+00:00,HSD,8124.540000000001,8307.91
TP2,142.29,0.5,5112.39990234375,5112.39990234375,5093.42774274565,5074.45558314755,SHORT,3969,2026-03-12 17:45:00+00:00,HSD,8307.910000000002,8450.2
TP2,125.77,0.5,5104.5,5104.5,5087.731138581363,5070.962277162726,SHORT,3972,2026-03-12 18:30:00+00:00,HSD,8450.200000000003,8575.97
SL,-35.52,0.5,5122.39990234375,5115.295376223053,5133.056691524796,5143.713480705842,LONG,3994,2026-03-13 01:00:00+00:00,HSD,8575.970000000003,8540.45
SL,-46.77,0.5,5128.5,5119.146465723973,5142.53030141404,5156.56060282808,LONG,3997,2026-03-13 01:45:00+00:00,HSD,8540.450000000003,8493.68
TP2,87.52,0.5,5115.39990234375,5115.39990234375,5103.731202286468,5092.062502229187,SHORT,4001,2026-03-13 02:45:00+00:00,HSD,8493.680000000002,8581.2
TP2,89.73,0.5,5114.2998046875,5114.2998046875,5102.336356039666,5090.372907391832,SHORT,4004,2026-03-13 03:30:00+00:00,HSD,8581.200000000003,8670.93
SL,-62.43,0.5,5075.0,5087.486727358848,5056.269908961727,5037.539817923455,SHORT,4023,2026-03-13 08:15:00+00:00,HSD,8670.930000000002,8608.5
SL,-50.23,0.5,5124.39990234375,5114.353595522827,5139.469362575134,5154.538822806518,LONG,4041,2026-03-13 12:45:00+00:00,HSD,8608.500000000002,8558.27
SL,-85.22,0.46,5061.0,5042.474253217844,5088.7886201732335,5116.577240346467,LONG,4058,2026-03-13 17:00:00+00:00,HSD,8558.270000000002,8473.05
SL,-84.96,0.38,4992.2998046875,5014.658480308428,4958.761791256108,4925.223777824715,SHORT,4087,2026-03-16 01:15:00+00:00,HSD,8473.050000000003,8388.09
SL,-84.07,0.46,5018.0,4999.724594550179,5045.413108174731,5072.826216349462,LONG,4090,2026-03-16 02:00:00+00:00,HSD,8388.090000000004,8304.02
SL,-40.26,0.5,5031.5,5023.448917685607,5043.576623471589,5055.653246943179,LONG,4107,2026-03-16 06:15:00+00:00,HSD,8304.020000000004,8263.76
SL,20.68,0.5,5020.39990234375,5020.39990234375,4995.579678846934,4970.759455350118,SHORT,4139,2026-03-16 14:15:00+00:00,HSD,8263.760000000004,8284.44
SL,15.91,0.5,5003.60009765625,5003.60009765625,4984.507791168371,4965.415484680491,SHORT,4142,2026-03-16 15:00:00+00:00,HSD,8284.440000000004,8300.35
SL,-35.41,0.5,5014.5,5007.418110866734,5025.122833699899,5035.745667399798,LONG,4171,2026-03-16 23:15:00+00:00,HSD,8300.350000000004,8264.94
SL,5.64,0.5,5006.60009765625,5006.60009765625,5013.363009855689,5020.125922055127,LONG,4265,2026-03-17 23:45:00+00:00,HSD,8264.940000000004,8270.58
SL,9.14,0.5,5008.7998046875,5008.7998046875,5019.762959360137,5030.726114032773,LONG,4268,2026-03-18 00:30:00+00:00,HSD,8270.580000000004,8279.72
SL,10.06,0.5,4999.10009765625,4999.10009765625,4987.02415392531,4974.948210194371,SHORT,4297,2026-03-18 07:45:00+00:00,HSD,8279.720000000003,8289.78
SL,-48.8,0.5,4989.10009765625,4998.859133418265,4974.461544013228,4959.822990370207,SHORT,4300,2026-03-18 08:30:00+00:00,HSD,8289.780000000002,8240.98
TP2,179.38,0.5,4952.2998046875,4952.2998046875,4928.3820112989015,4904.464217910303,SHORT,4311,2026-03-18 11:15:00+00:00,HSD,8240.980000000003,8420.36
TP2,189.88,0.47,4911.2998046875,4911.2998046875,4884.366977867164,4857.4341510468275,SHORT,4314,2026-03-18 12:00:00+00:00,HSD,8420.360000000002,8610.24
TP2,156.53,0.5,4857.2998046875,4857.2998046875,4836.428552595794,4815.557300504089,SHORT,4341,2026-03-18 18:45:00+00:00,HSD,8610.240000000002,8766.77
TP2,164.56,0.5,4854.39990234375,4854.39990234375,4832.458298175238,4810.516694006726,SHORT,4344,2026-03-18 19:30:00+00:00,HSD,8766.770000000002,8931.33
